0.0	0.007566328878717358	0.04335816026398137	0.10049826698354836	0.16641521901161105	0.2485548807415265	0.3416571701669324	0.44746946521968295	0.5633808039568136	0.6891281767091191	0.8231908986396672	0.9648517704713483	1.113137745303417	1.2673960391497574	1.4269937353850686	1.5914575270317604	1.7603921083859628	1.9334975751933396	2.110540052143241	2.291350412680649	2.4758079681368654	2.6638341102952725	2.855382868340137	3.050435172426289	3.248992932585024	3.451074966172509	3.6567135274527023	3.8659521444378395	4.078844072578419	4.295451931105448	4.5158479459764305	4.7401151110503115	4.9683489221309864	5.200659573961213	5.43717476715839	5.678042464145516	5.923433907218107	6.173546312095502	6.428605087085121	6.688864931060432	6.954609026286117	7.226144876617669	7.503794489286702	7.787875274135729	8.078667033404475	8.376359988048394	8.680983137548822	8.992324820156613	9.30987810344332	9.632856741095999	9.960300503696217	10.291228250004576	10.62476721673978	10.960219869421344	11.29707606370051	11.634994687327435	11.973774072746089	12.313321747606985	12.65362748225478	12.994740855835895	13.336753558148022	13.679785130148508	14.023972329992093	14.369460654977699	14.716398018123266	15.064929966014466	15.415195890354896	15.767326147983047	16.12143958700763	16.47764165257323	16.836022471155548	17.196655107552232	17.55959366838239	17.924871620118108	18.292499729056622	18.662464264317776	19.034725094672385	19.40921424480294	19.785834849600654	20.16446081996733	20.54493751615005	20.92708359873366	21.310693937984492	21.695543800357825	22.081394029555526	22.467996735708496	22.855101525895016	23.242461145676835	23.62983688698626	24.017003074631088	24.403750469977652	24.789888575251496	25.17524803439037	25.5596797701317	25.94305430630469	26.325261840272418	26.706210420646986	27.085824710163326	27.46404410988495	27.840821188597932	28.216119898792638	28.589913985424065	28.962185637115226	29.3329238886069	29.702123586983788	30.069784351960067	30.43590948337416	30.800505299029048	31.163580437760235	31.5251452243113	31.885211213420042	32.24379088514177	32.60089708733641	32.9565430994295	33.3107421108509	33.663507291723676	34.014851491348935	34.36478731204298	34.71332690562093	35.060482048710966	35.4062639884899	35.750683518654014	36.09375100864865	36.43547629707985	36.77586885667652	37.114937710021174	37.45269150290025	37.78913850967433	38.124286704897976	38.45814374548539	38.79071706294327	39.12201382271996	39.452041014988524	39.780805478647835	40.10831392488043	40.43457293874968	40.75958904510656	41.08336868780904	41.4059183157432	41.727244361222006	42.04735323991161	42.36625143491967	42.683945411614395	43.00044176374013	43.315747086346136	43.629868099792354	43.9428115443093	44.25458432336707	44.56519339844396	44.87464582866816	45.1829488097227	45.49010959042573	45.796135592769105	46.101034288332166	46.40481327740332	46.70748026680136	47.00904306800039	47.30950957546463	47.608887804643864	47.90718583086897	48.20441184703063	48.50057414205991	48.79568107979934	49.08974105885054	49.3827625891626	49.67475423239852	49.9657246201643	50.25568241452356	50.544636364557064	50.83259524793236	51.11956788924603	51.405563140313916	51.69058989843226	51.97465706809602	52.257773579431046	52.53994838770688	52.82119047287101	53.10150880209689	53.38091236672908	53.65941012672109	53.93701104760555	54.21372411861742	54.489558297704896	54.764522530028785	55.03862574808623	55.311876835762675	55.58428470085735	55.855858167205874	56.12660610084216	56.39653726692663	56.66566043760099	56.933984338791326	57.20151763313545	57.46826899123728	57.73424700382263	57.99946023527474	58.263917189090165	58.527626343489906	58.79059611706976	59.052834886890636	59.31435097178057	59.57515259864371	59.835247989476464	60.09464527588997	60.35335258565177	60.61137794061542	60.86872932597634	61.125414673853534	61.3814418301728	61.63681860631933	61.89155274600187	62.145651926104314	62.39912377427112	62.65197583616389	62.90421562643668	63.155850562724524	63.406888033102646	63.65733533037189	63.907199669653956	64.1564882881365	64.40520826429888	64.65336665073282	64.90097044185674	65.1480265583139	65.39454186411888	65.64052315110425	65.8859771397516	66.13091049619585	66.37532983289458	66.61924169316829	66.86265253589617	67.105568768526	67.34799674770122	67.58994276388816	67.83141302615091	68.07241369485732	68.31295085046742	68.5530305419619	68.79265872393076	69.03184130491891	69.27058414797426	69.50889300817292	69.74677359650563	69.98423161179208	70.22127261560503	70.45790215857936	70.6941257182178	70.92994869958788	71.16537648270234	71.40041434518211	71.63506752518163	71.86934119085603	72.10324047193087	72.33677041380918	72.56993603995572	72.80274227524596	73.03519403897648	73.26729615298981	73.49905338841059	73.73047045081535	73.96155202663108	74.19230269185655	74.4227270347663	74.65282951904946	74.88261460623822	75.1120866648216	75.34125004668807	75.57010904196142	75.79866786436384	76.02693068195921	76.25490163261436	76.48258476406016	76.70998413977455	76.93710368881854	77.16394734167442	77.39051895543945	77.61682235921775	77.8428613244791	78.06863958039122	78.2941607843035	78.5194285669015	78.74444648779073	78.96921808053746	79.19374680833769	79.41803612378577	79.64208939491861	79.86590997971649	80.08950113749712	80.31286614764402	80.53600819152382	80.75893042671977	80.98163595775341	81.20412786582718	81.42640916488656	81.6484828166581	81.87035180433297	82.09201898590774	82.3134872266074	82.53475932573706	82.75583801699472	82.97672605647378	83.19742613504135	83.41794086404289	83.63827287769853	83.85842470198732	84.07839887151916	84.29819787139465	84.51782413742782	84.7372800708863	84.95656802414801	85.17569032991153	85.39464925784318	85.6134470582591	85.83208591882887	86.05056800818612	86.26889546158529	86.48707035216755	86.70509474889768	86.92297067336423	87.14070008554324	87.3582849416077	87.57572713641544	87.7930285180911	88.01019093130343	88.22721615985635	88.44410596994298	88.66086206718532	88.87748615416653	89.09397985882497	89.31034480626674	89.52658257586495	89.74269468709068	89.95868265686207	90.17454792813588	90.3902919557791	90.6059161066603	90.82142175971715	91.03681023466729	91.2520828064055	91.46724071936	91.68228518757455	91.89721738056181	92.11203843763121	92.32674946796567	92.54135152228622	92.75584562137911	92.97023278454981	93.1845139161634	93.39868997600843	93.6127617949819	93.82673024531161	94.04059609891482	94.25436014079885	94.4680230700372	94.68158557062203	94.89504828323625	95.10841181946246	95.32167671948825	95.53484348046274	95.74791259889155	95.96088450014952	96.17375958088716	96.3865381809133	96.59922061145693	96.811807127074	97.02429792574996	97.23669317712174	97.44899300847499	97.66119749077266	97.87330665279725	98.08532045315684	98.29723883652544	98.50906167757964	98.72078879514122	98.93241995227908	99.14395487041482	99.35539321540371	99.56673461162886	99.77797858614558	99.98912465272839	100.20017225601788	100.41112075769166	100.62196949245732	100.8327177262597	101.04336462853409	101.25390932815259	101.46435092744642	101.67468840480963	101.88492069845982	102.0950466787199	102.30506512037368	102.51497475846557	102.72477424674852	102.93446215788549	103.14403699752859	103.35349720450118	103.5628410955587	103.77206694879942	103.98117296227927	104.19015722658457	104.39901776661561	104.60775251417581	104.81635933588134	105.02483597820353	105.23318012301077	105.44138936026154	105.64946117456817	105.85739300062653	106.06518211344454	106.27282575258357	106.48032101252795	106.68766496673763	106.89485450331536	107.10188650383193	107.30875767922979	107.51546469364527	107.72200408273963	107.92837230894276	108.13456574826388	108.34058064991179	108.54641320507282	108.75205947932893	108.95751546775561	109.16277706829716	109.36784010956104	109.57270031072694	109.77735332291994	109.9817947298176	110.18602000774003	110.39002460744362	110.59380386023417	110.79735308660881	111.00066751600282	111.20374234135694	111.40657269287851	111.6091536789805	111.81148037345027	112.01354782944311	112.21535108005038	112.41688513887472	112.61814504054493	112.81912580120495	113.0198224721959	113.22023012709039	113.42034390175353	113.62015896803308	113.81967054721987	114.01887396291572	114.21776458826251	114.41633793800526	114.6145896155998	114.81251535233375	115.01011100690596	115.20737261714956	115.40429636014376	115.60087860361097	115.79711590493515	115.99300501014832	116.1885429045938	116.38372677276752	116.57855407439621	116.77302252978532	116.96713009242359	117.16087502425975	117.35425586796768	117.54727148322445	117.7399210316688	117.93220400009713	118.12412021072149	118.3156698186403	118.50685333458543	118.69767163482177	118.88812595835222	119.07821791671019	119.26794947857933	119.45732301715886	119.64634126964123	119.8350073968676	120.02332490553408	120.21129769541743	120.3989300938214	120.58622679072757	120.77319288583867	120.95983384892173	121.14615554217795	121.33216423022843	121.5178665410213	121.70326947621358	121.88838043383915	122.07320714539321	122.257757711167	122.44204059891418	122.6260645940114	122.80983888382085	122.99337288675748	123.176676446339	123.35975966092504	123.5426329444853	123.72530701469678	123.90779288129488	124.09010183467328	124.27224541062229	124.45423542765406	124.63608392809377	124.8178032278025	124.9994058457263	125.18090451792344	125.36231219970841	125.54364204395213	125.72490740358596	125.90612179826508	126.08729895319277	126.26845271810681	126.44959713037764	126.6307463462627	126.81191470424554	126.99311664451241	127.17436677251952	127.35567980264453	127.53707058594954	127.71855407797247	127.90014539074174	128.08185971258138	128.26371237232397	128.44571883146892	128.62789466431238	128.81025557431505	128.99281739851904	129.17559611205954	129.35860784491018	129.54186887450896	129.72539564275027	129.90920478537333	130.0933131372527	130.27773772560067	130.46249579997996	130.64760483813643	130.8330825889273	131.01894706648417	131.20521660626926	131.3919097980012	131.5790456291279	131.76664339359738	131.95472277449065	132.14330382775648	132.33240702872388	132.5220532565172	132.71226386690674	132.903060627097	133.09446577688482	133.28650202724975	133.47919252075323	133.67256091997254	133.86663129137395	134.06142816850905	134.25697646058384	134.45330146378123	134.6504287942454	134.84838433286626	135.0471941291706	135.2468842631194	135.4474808369867	135.64900964493333	135.8514961711222	136.05496524869895	136.2594408457401	136.46494573555705	136.67150118515198	136.87912646878004	137.087838478976	137.29765113094413	137.50857482084004	137.7206157284957	137.93377515925113	138.14804935549137	138.36342745709234	138.5798917065834	138.79741639418185	139.0159674289103	139.2355018128785	139.45596740167187	139.677302976875	139.8994384932708	140.12229569859355	140.3457890583631	140.5698270772447	140.7943136740199	141.01915000574104	141.24423616761686	141.46947354789498	141.69476551332042	141.9200194587837	142.14514800493893	142.37007005382262	142.59471155030027	142.81900594922863	143.04289446472106	143.26632603108357	143.48925718735035	143.71165169800386	143.9334801510685	144.15471946367654	144.37535231371405	144.5953665882058	144.8147548355335	145.03351369400005	145.2516434135093	145.46914736903045	145.68603158086438	145.902304356199	146.11797589342734	146.33305796354907	146.5475636673778	146.76150712597357	146.97490330256363	147.1877677991431	147.40011674023214	147.61196653246765	147.82333386471257	148.03423552725476	148.24468840004658	148.45470931628452	148.66431505212338	148.87352227503789	149.08234747886468	149.29080700207194	149.4989169632633	149.70669325208235	149.91415154752113	150.12130726749476	150.3281756007411	150.5347714563986	150.74110950930668	150.94720417673614	151.15306962235857	151.35871976005873	151.56416823040718	151.76942845858932	151.97451363052937	152.1794366554288	152.38421023671793	152.58884684783317	152.79335870795416	152.99775782532734	153.20205598626336	153.4062647575643	153.61039548883102	153.81445928763344	154.01846708914803	154.22242957705515	154.42635722593064	154.63026028948508	154.83414881570593	155.03803263488842	155.24192133406052	155.44582432582553	155.64975074155203	155.85370954053664	156.05770940296122	156.26175879834594	156.46586594582178	156.67003880129735	156.87428508509427	157.0786122689269	157.28302753567516	157.48753782027055	157.6921497421273	157.89686968652055	158.10170369607653	158.30665751125687	158.51173658369336	158.71694603508817	158.92229067033472	159.12777492251683	159.33340292029138	159.53917839179107	159.74510477283226	159.95118504230234	160.15742185758597	160.3638174715911	160.57037375893754	160.77709217370958	160.98397380300096	161.19101929714822	161.3982289370159	161.60560255035534	161.81313959290543	162.02083907839824	162.22869964608245	162.43671949066476	162.64489647139067	162.8532279730401	163.06171109808358	163.27034250008046	163.47911852095362	163.68803513496357	163.89708798954263	164.1062724186065	164.31558345597776	164.52501587667737	164.7345641967438	164.94422270090314	165.15398548427314	165.36384639688825	165.5737992107347	165.78383753668976	165.99395485270242	166.20414461561782	166.41440017819573	166.62471491501512	166.835082167389	167.0454953136609	167.25594779774605	167.4664330879682	167.67694480317482	167.88747665761278	168.0980225173052	168.30857641456916	168.5191325345993	168.72968527172847	168.94022922985667	169.15075923676775	169.36127034444618	169.57175785721773	169.78221729013694	169.9926444945629	170.20303550494992	170.41338666429886	170.62369458233485	170.8339561354497	171.044168466604	171.2543290130224	171.46443543644023	171.67448567857903	171.8844779331004	172.09441067317294	172.30428258171227	172.5140925928363	172.72383989158536	172.9335238997493	173.14314422007337	173.35270067766336	173.56219331971553	173.77162233205192	173.9809881498451	174.19029131874575	174.3995326055816	174.60871288730934	174.81783319243326	175.02689470084664	175.2358987298433	175.4448466786538	175.65374008370824	175.8625805632171	176.0713698447737	176.28010972382634	176.48880209129592	176.6974488782796	176.90605209750566	177.11461377427457	177.3231360293507	177.5316209547104	177.74007075165196	177.94848756518329	178.15687362211085	178.36523110688913	178.57356223068905	178.78186921766064	178.99015427741253	179.1984195912964	179.40666731248572	179.61489960742043	179.82311858692606	180.03132634765643	180.23952493079628	180.44771636349293	180.6559025761936	180.86408552679256	181.07226706281267	181.28044901796812	181.48863312948683	181.69682112087722	181.9050146054505	182.11321516907998	182.32142430128474	182.52964345040704	182.73787396846888	182.94611716634574	183.15437425860804	183.36264639110462	183.570934627166	183.77923996139137	183.9875633058419	184.19590551762218	184.4042673298679	184.6126494759239	184.82105250990784	185.02947701371488	185.23792343135787	185.44639216556678	185.65488350872644	185.86339769807324	186.0719349018593	186.28049520550832	186.48907865302553	186.6976852055282	186.90631476884602	187.11496717967694	187.3236422055573	187.5323395724787	187.74105893722253	187.94979992881022	188.15856210701207	188.36734494849375	188.57614794359628	188.7849705410207	188.99381210632015	189.20267201870993	189.41154957423578	189.62044406876714	189.82935477033098	190.0382809191109	190.24722171360878	190.4561763936793	190.6651441159866	190.87412407856328	191.08311542393716	191.29211732218405	191.50112892941442	191.71014938778094	191.9191778531748	192.1282134952379	192.33725548352987	192.546302973693	192.75535517668743	192.96441127573195	193.17347049553976	193.38253206079227	193.5915952376851	193.80065929239944	194.00972350495564	194.21878721075768	194.42784977290768	194.63691052682927	194.8459688771916	195.05502425637602	195.26407612447903	195.47312396931466	195.68216730641586	195.89120566519185	196.10023863045987	196.30926581475603	196.51828684449183	196.72730140148062	196.93630918140747	197.14530992151074	197.35430335905576	197.56328932821634	197.77226762166552	197.9812381012946	198.19020065668752	198.39915520511687	198.60810167770222	198.81704001940807	199.0259702305508	199.23489231144683	199.44380633158897	199.65271236046206	199.861610467543	200.07050076380204	200.2793833601971	200.48825840917212	200.69712609081918	200.9059865852115	201.1148400585725	201.32368674626358	201.53252686979297	201.74136066447838	201.95018836561636	202.15901024997117	202.3678265527974	202.57663759230292	202.78544360370194	202.9942449189883	203.2030418009951	203.41183456784904	203.62062349617668	203.82940890407087	204.03819106812827	204.24697030641306	204.4557469093235	204.6645211810736	204.8732934258677	205.08206392024923	205.29083296840733	205.49960084687314	205.70836781834743	205.9171341731799	206.12590017406612	206.3346660698746	206.54343209564774	206.75219850025474	206.96096551874027	207.16973337232517	207.37850228223317	207.58727242821243	207.79604403149392	208.00481727183364	208.21359231516524	208.4223693135999	208.63114844690722	208.83992982572656	209.04871358835555	209.25749983161413	209.46628870763647	209.67508027176737	209.88387464849419	210.09267187933963	210.3014720334851	210.51027516628628	210.71908131927228	210.92789053397405	211.13670281043647	211.34551817636347	211.5543366318007	211.76315817679392	211.97198279755872	212.18081046647978	212.38964115594055	212.5984748244926	212.80731141685484	213.01615090540605	213.22499322103002	213.4338382807763	213.6426860155229	213.85153635614512	214.06038923351568	214.26924455084065	214.47810221132275	214.68696213199382	214.89582420221805	215.10468832518887	215.31355440409695	215.52242232829735	215.73129197330928	215.94016324231512	216.14903602466185	216.35791020969413	216.56678570058776	216.77566237284992	216.9845401158193	217.19341883266642	217.40229839889335	217.61117871766794	217.8200596783234	218.02894117019196	218.23782311027253	218.44670538789603	218.65558790622666	218.86447055459453	219.07335326383094	219.28223593709959	219.4911184775643	219.70000080222283	219.90888284190692	220.11776451361493	220.326645762013	220.535526517934	220.7444067122113	220.95328627567883	221.16216516683818	221.37104333035782	221.57992072474025	221.7887973084884	221.9976730401057	222.20654786426292	222.41542178096398	222.62429473488066	222.83316672601737	223.04203771287982	223.25090769547282	223.45977667380123	223.6686446063717	223.87751150702218	224.0863773757577	224.2952422125834	224.50410601750434	224.712968804358	224.92183058698168	225.1306913792124	225.33955119488704	225.54841004784228	225.75726797957873	225.9661249901004	226.17498110707527	226.38383637200278	226.59269079871822	226.80154442872032	227.01039728967552	227.21924942308172	227.42810087043634	227.63695163174165	227.84580178998922	228.05465135901233	228.2635003664756	228.47234886770633	228.68119690420005	228.89004448978918	229.09889167980018	229.30773851572786	229.51658503906685	229.72543127748025	229.93427728629365	230.1431230931699	230.35196875343433	230.56081428091838	230.7696597309472	230.97850511735214	231.18735048162702	231.3961958652657	231.60504129593076	231.81388680128478	232.02273242282172	232.23157817437294	232.44042411126387	232.6492702196633	232.85811655489678	233.06696313079598	233.27580996119255	233.48465705991822	233.69350446846764	233.90235218684126	234.11120024270252	234.32004864988346	234.5288974222162	234.73774655970138	234.9465960900028	235.1554460131212	235.36429634288896	235.57314707930686	235.7819982223757	235.99084978592802	236.19970175613287	236.40855413299107	236.61740693033522	236.82626014816614	237.0351137864847	237.24396783145983	237.45282228309236	237.66167712755112	237.87053236483686	238.07938798111834	238.28824399022824	238.49710033683917	238.7059570762799	238.91481413939076	239.12367155383643	239.33252929195328	239.54138732607754	239.7502456562096	239.9591042685177	240.16796314917005	240.37682229816699	240.58568168784439	240.79454131820253	241.0034011615772	241.21226121796857	241.42112144588006	241.62998185914407	241.83884243009618	242.04770313107187	242.25656396207125	242.46542490926208	242.67428595881208	242.88314708305663	243.09200828199576	243.30086954179717	243.50973084862852	243.71859218865748	243.92745356188408	244.13631494064362	244.34517631110373	244.55403767326445	244.7628989994611	244.97176028969366	245.18062154396216	245.38948274843426	245.59834390311	245.8072049803247	246.01606598007845	246.22492688853893	246.4337877057062	246.6426484454126	246.85150907999355	247.06036962328142	247.26923003377942	247.47809033915215	247.6869505255674	247.89581059302526	248.1046705415258	248.31353035723683	248.52239004015846	248.73124960412298	248.94010903529824	249.14896833368434	249.35782751311353	249.5666865735859	249.77554550126936	249.98440430999614	250.1932629997663	250.40212158441204	250.61098003626918	250.81983838300204	251.02869661077852	251.23755473343087	251.446412737127	251.65527066336327	251.86412849830762	252.0729862419601	252.28184390815287	252.4907014968859	252.69955900815924	252.90841645580502	253.11727383982324	253.32613116021392	253.5349884169771	253.7438456239448	253.9527027811171	254.16155988849397	254.3704169599075	254.57927400918973	254.78813103634067	254.9969880275283	255.20584501041668	255.41470198500585	255.6235589374637	255.8324158954544	256.0412728451459	256.25012981420224	256.4589867749593	256.6678437689134	256.8767007684002	257.08555781491606	257.2944148807968	257.50327197987446	257.712129098317	257.92098626378856	258.129843448625	258.3387006943226	258.5475579732171	258.7564152991407	258.96527265826126	259.1741300644109	259.3829875452538	259.5918450592937	259.80070264802686	260.0095602699571	260.21841798041277	260.42727572406545	260.63613355624364	260.8449914216189	261.0538493616876	261.26270736261756	261.47156539674467	261.6804235193974	261.88928167524716	262.0981399196226	262.3069981971952	262.5158565494614	262.7247149349247	262.9335733950816	263.1424318884357	263.3512904564834	263.5601490577283	263.7690077060026	263.9778664013062	264.1867251436392	264.39558393300155	264.60444275556114	264.81330162515013	265.02216052793636	265.23101946391984	265.43987843310055	265.6487374354785	265.8575964710537	266.06645555365833	266.27531465562805	266.48417380462723	266.69303295915927	266.9018921468886	267.110751353983	267.3196105804425	267.52846982626704	267.7373290914567	267.9461883760114	268.155047666099	268.3639069755517	268.57276630436945	268.7816256248879	268.99048493710706	269.1993442686913	269.4082035919762	269.6170629069618	269.825922213648	270.03478151203495	270.24364080212257	270.4525000839109	270.6613593573998	270.87021862258945	271.07907787947977	271.2879371280708	271.4967963683625	271.7056556003548	271.91451482404784	272.12337403944156	272.33223324653596	272.54109244533106	272.74995163582685	272.9588108041911	273.16766996425605	273.3765291160217	273.5853882456558	273.7942473669906	274.0031064800261	274.21196557093003	274.4208246397025	274.6296837001757	274.83854273851733	275.04740176855967	275.2562607903027	275.4651198037464	275.67397879505864	275.8828377780716	276.0916967527852	276.3005557191995	276.5094146773145	276.7182736271302	276.9271325686466	277.13599150186366	277.3448504267814	277.5537093433999	277.762568251719	277.97142715173885	278.1802860434594	278.3891449545449	278.5980038296668	278.8068627241538	279.01572159650925	279.2245804882298	279.4334393578188	279.6422982467729	279.8511571135955	280.06001599978316	280.26887486383936	280.47773376109274	280.68659263621464	280.8954515307016	281.1043104168893	281.31316929477765	281.5220281920311	281.7308870809852	281.93974598930436	282.1486048893242	282.3574638087091	282.5663227197947	282.7751816502453	282.9840405723966	283.192899513913	283.4017584471301	283.6106174135444	283.8194763578272	284.0283353214751	284.237194304488	284.446053306866	284.6549123009447	284.8637713143885	285.0726303471973	285.28148937170675	285.4903484155813	285.69920745115655	285.9080665060969	286.11692558040227	286.32578464640835	286.5346437317795	286.7435028365157	286.95236193295256	287.1612210487545	287.3700801839215	287.5789393107892	287.787798457022	287.9966575949555	288.205516752254	288.41437590125327	288.6232350696176	288.83209425734697	289.04095343677704	289.2498126355722	289.45867182606804	289.66753103592896	289.8763902374905	290.08524945841714	290.29410867104446	290.50296790303685	290.71182712672993	290.9206863697881	291.12954560454693	291.33840483100647	291.5472640768311	291.7561233143564	291.96498257124676	292.17384181983783	292.382701087794	292.5915603474508	292.80041959880833	293.00927886953093	293.2181381319542	293.42699738607814	293.6358566595672	293.8447159247569	294.0535752093117	294.26243448556716	294.4712937535233	294.6801530408445	294.8890123198664	295.097871590589	295.3067308806767	295.51559016246506	295.7244494359541	295.9333087011438	296.1421679856986	296.3510272619541	296.5598865299102	296.76874578956705	296.97760506858896	297.18646433931156	297.39532360173484	297.6041828558588	297.8130421293479	298.02190139453757	298.2307606790924	298.43961995534784	298.6484792509684	298.8573385244575	299.0661978173116	299.2750570880342	299.4839163781219	299.69277563224585	299.90163491956713	300.0
